title,price,productUrl,imageUrl,brand,category
Crumbed Squid Rings,$9.95,https://www.igashop.com.au/product/972257,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/972257.jpg",,Squid and Octopus
Global Salmon Skin Off Twin Pack,$18.85,https://www.igashop.com.au/product/180000004270,,Global,Fish
Global Seafoods Prawn Ring,$13.25,https://www.igashop.com.au/product/20000000690,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000000690.jpg",Global Seafoods,Shellfish
Holland House Red Caviar,$6.20,https://www.igashop.com.au/product/20000002744,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000002744.jpg",Holland House,Prepacked Seafood
Talley's Chilled Mussels Marinated Plain,$7.40,https://www.igashop.com.au/product/143599,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/143599.jpg",Talley's,Shellfish
