title,price,productUrl,imageUrl,brand,category
Tasmanian Pate Salmon Cracked Pepper & Orange Brandy,$7.50,https://www.igashop.com.au/product/190000004915,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/190000004915.jpg",Tasmanian Pate,Dips and Pate
Tasmanian Pate Twin Pack Cracked Pepper & Smoked Salmon,$7.00,https://www.igashop.com.au/product/180000000170,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000000170.jpg",Tasmanian Pate,Dips and Pate
ZoOSh Creamy Garlic Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/178646,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/178646.jpg",ZoOSh,Dips and Pate
ZoOSh French Onion Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/164231,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164231.jpg",ZoOSh,Dips and Pate
ZoOSh French Onion Light Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/164087,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164087.jpg",ZoOSh,Dips and Pate
ZoOSh Gherkin Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/164079,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164079.jpg",ZoOSh,Dips and Pate
ZoOSh Smokey Bacon Dip,$3.45,https://www.igashop.com.au/product/164053,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164053.jpg",ZoOSh,Dips and Pate
ZoOSh Sour Cream & Chives Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/178662,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/178662.jpg",ZoOSh,Dips and Pate
ZoOSh Spicy Mexican Flavour Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/164045,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164045.jpg",ZoOSh,Dips and Pate
ZoOSh Sundried Tomato & Onion Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/178654,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/178654.jpg",ZoOSh,Dips and Pate
ZoOSh Sweet Chilli & Lime Flavour Creamy Dreamy Dip,$3.45,https://www.igashop.com.au/product/164037,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/164037.jpg",ZoOSh,Dips and Pate
