title,price,productUrl,imageUrl,brand,category
Cutex Nail Polish Remover Acetone Free,$6.00,https://www.igashop.com.au/product/430988,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/430988.jpg",Cutex,Nails
Cutex Nail Polish Remover Nourishing,$6.00,https://www.igashop.com.au/product/430645,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/430645.jpg",Cutex,Nails
Johnson's Pure Cotton Buds Applicators,$4.00,https://www.igashop.com.au/product/620282,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/620282.jpg",Johnson's,Accessories
NIVEA Repair & Protection Caring Lip Balm SPF15,$4.70,https://www.igashop.com.au/product/635635,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/635635.jpg",NIVEA,Lip Care
Redberry Emery Boards,$3.25,https://www.igashop.com.au/product/248043,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/248043.jpg",Redberry,Accessories
Redberry Exfoliating Glove Set,$5.40,https://www.igashop.com.au/product/248645,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/248645.jpg",Redberry,Accessories
Redberry Slanted Tip Tweezer,$4.10,https://www.igashop.com.au/product/248580,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/248580.jpg",Redberry,Accessories
Redberry Toenail Clipper,$7.65,https://www.igashop.com.au/product/248035,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/248035.jpg",Redberry,Accessories
