title,price,productUrl,imageUrl,brand,category
Chill Out Cooler Bag,$5.00,https://www.igashop.com.au/product/180000002207,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002207.jpg",,Essentials
I AM GOING TO CHILL Bag,$2.50,https://www.igashop.com.au/product/180000001355,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000001355.jpg",,Essentials
I Choose Re-Use 80% Recycled Bag,$0.15,https://www.igashop.com.au/product/160000018168,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000018168.jpg",IGA,Essentials
I Choose Re-Use 80% Recycled Bag,$0.15,https://www.igashop.com.au/product/160000018169,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/160000018169.jpg",IGA,Essentials
I CHOOSE RE-USE IGA Re-usable Bag,$0.15,https://www.igashop.com.au/product/931963,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/931963.jpg",IGA,Essentials
I CHOOSE RE-USE IGA Re-usable Bag,$0.15,https://www.igashop.com.au/product/931971,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/931971.jpg",IGA,Essentials
I CHOOSE RE-USE IGA Re-usable Red Bag,$1.00,https://www.igashop.com.au/product/180000001357,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000001357.jpg",IGA,Essentials
I Choose Re-Use Jute Bag,$3.50,https://www.igashop.com.au/product/180000002206,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000002206.jpg",,Essentials
Re-usable Jute Bag,$2.50,https://www.igashop.com.au/product/180000001356,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/180000001356.jpg",,Essentials
